municipio;id;nome;cod_importacao
4122800;412280005;Salgado Filho;05
4122800;412280020;Tiradentes;20
4122909;412290905;Salto do Itararé;05
4123006;412300605;Salto do Lontra;05
4123105;412310505;Santa Amélia;05
4123204;412320405;Santa Cecília do Pavão;05
4123303;412330305;Santa Cruz de Monte Castelo;05
4123303;412330310;Santa Esmeralda;10
4123402;412340205;Santa Fé;05
4123501;412350105;Santa Helena;05
4123501;412350110;São Clemente;10
4123600;412360005;Santa Inês;05
4123709;412370905;Santa Isabel do Ivaí;05
4123709;412370915;São José do Ivaí;15
4123808;412380805;Santa Izabel do Oeste;05
4123808;412380810;Anunciação;10
4123808;412380815;Jacutinga;15
4123808;412380820;Rio da Prata;20
4123808;412380825;Sarandi;25
4123808;412380830;União do Oeste;30
4123824;412382405;Santa Lúcia;05
4123857;412385705;Santa Maria do Oeste;05
4123857;412385720;Ouro Verde;20
4123857;412385725;Rio do Tigre;25
4123857;412385730;São José;30
4123857;412385735;São Manoel;35
4123907;412390705;Santa Mariana;05
4123956;412395605;Santa Mônica;05
4123956;412395610;Aparecida do Ivaí;10
4124004;412400405;Santana do Itararé;05
4124020;412402005;Santa Tereza do Oeste;05
4124020;412402010;Santa Maria;10
4124053;412405305;Santa Terezinha de Itaipu;05
4124103;412410305;Santo Antônio da Platina;05
4124103;412410312;Conselheiro Zacarias;12
4124103;412410317;Monte Real;17
4124202;412420205;Santo Antônio do Caiuá;05
4124301;412430105;Santo Antônio do Paraíso;05
4124301;412430110;São Judas Tadeu;10
4124400;412440005;Santo Antônio do Sudoeste;05
4124400;412440015;Marcionópolis;15
4124400;412440030;São Pedro do Florido;30
4124509;412450905;Santo Inácio;05
4124608;412460805;São Carlos do Ivaí;05
4124608;412460810;Porto São Carlos;10
4124707;412470705;São Jerônimo da Serra;05
4124707;412470710;São João do Pinhal;10
4124707;412470715;Terra Nova;15
4124707;412470720;Vila Nova de Florença;20
4124806;412480605;São João;05
4124806;412480610;Dois Irmãos;10
4124806;412480615;Nova Lourdes;15
4124806;412480617;Ouro Verde;17
4124806;412480620;Vila Paraíso;20
4124905;412490505;São João do Caiuá;05
4125001;412500105;São João do Ivaí;05
4125001;412500115;Ubaúna;15
4125001;412500125;Luar;25
4125001;412500130;Santa Luzia da Alvorada;30
4125100;412510005;São João do Triunfo;05
4125100;412510010;Palmira;10
4125209;412520905;São Jorge d'Oeste;05
4125209;412520910;Doutor Antônio Paranhos;10
4125209;412520915;Iolópolis;15
4125209;412520917;Lagos do Iguaçu;17
4125209;412520920;Sede Nova Sant'Ana;20
4125308;412530805;São Jorge do Ivaí;05
4125308;412530810;Copacabana do Norte;10
4125357;412535705;São Jorge do Patrocínio;05
4125407;412540705;São José da Boa Vista;05
4125456;412545605;São José das Palmeiras;05
4125506;412550605;São José dos Pinhais;05
4125506;412550615;Colônia Murici;15
4125555;412555505;São Manoel do Paraná;05
4125605;412560505;São Mateus do Sul;05
4125605;412560510;Caitá;10
4125605;412560515;Fluviópolis;15
4125605;412560520;Lajeado;20
4125704;412570405;São Miguel do Iguaçu;05
4125704;412570410;Aurora do Iguaçu;10
4125704;412570420;São José do Iguaçu;20
4125704;412570430;São Jorge;30
4125704;412570435;Santa Rosa do Ocoi;35
4125753;412575305;São Pedro do Iguaçu;05
4125803;412580305;São Pedro do Ivaí;05
4125803;412580310;Mariza;10
4125902;412590205;São Pedro do Paraná;05
4125902;412590210;Porto São José;10
4126009;412600905;São Sebastião da Amoreira;05
4126108;412610805;São Tomé;05
4126207;412620705;Sapopema;05
4126207;412620710;Lambari;10
4126207;412620715;Vida Nova;15
4126256;412625605;Sarandi;05
4126272;412627205;Saudade do Iguaçu;05
4126306;412630605;Sengés;05
4126306;412630607;Ouro Verde;07
4126306;412630610;Reianópolis;10
4126355;412635505;Serranópolis do Iguaçu;05
4126405;412640505;Sertaneja;05
4126405;412640510;Paranagi;10
4126504;412650405;Sertanópolis;05
4126603;412660305;Siqueira Campos;05
4126603;412660310;Alemoa;10
4126652;412665205;Sulina;05
4126678;412667805;Tamarana;05
4126702;412670205;Tamboara;05
4126801;412680105;Tapejara;05
4126801;412680110;Bela Vista do Tapiracuí;10
4126900;412690005;Tapira;05
4127007;412700705;Teixeira Soares;05
4127007;412700720;Guaraúna;20
4127106;412710605;Telêmaco Borba;05
4127205;412720505;Terra Boa;05
4127304;412730405;Terra Rica;05
4127304;412730410;Adhemar de Barros;10
4127403;412740305;Terra Roxa;05
4127403;412740310;Santa Rita d'Oeste;10
4127502;412750205;Tibagi;05
4127502;412750210;Alto do Amparo;10
4127502;412750220;Caetano Mendes;20
4127601;412760105;Tijucas do Sul;05
4127700;412770005;Toledo;05
4127700;412770008;Concórdia do Oeste;08
4127700;412770010;Dez de Maio;10
4127700;412770015;Dois Irmãos;15
4127700;412770020;Novo Sarandi;20
4127700;412770025;São Luiz do Oeste;25
4127700;412770030;São Miguel;30
4127700;412770033;Vila Ipiranga;33
4127700;412770035;Vila Nova;35
4127700;412770040;Novo Sobradinho;40
4127809;412780905;Tomazina;05
4127809;412780910;Sapé;10
4127858;412785805;Três Barras do Paraná;05
4127882;412788205;Tunas do Paraná;05
4127908;412790805;Tuneiras do Oeste;05
4127908;412790810;Aparecida D'Oeste;10
4127908;412790815;Marabá;15
4127957;412795705;Tupãssi;05
4127965;412796505;Turvo;05
4127965;412796510;Faxinal da Boa Vista;10
4128005;412800505;Ubiratã;05
4128005;412800510;Yolanda;10
4128104;412810405;Umuarama;05
4128104;412810415;Lovat;15
4128104;412810425;Roberto Silveira;25
4128104;412810430;Santa Eliza;30
4128104;412810435;Serra dos Dourados;35
4128203;412820305;União da Vitória;05
4128203;412820310;São Cristóvão;10
4128203;412820315;São Domingos;15
4128302;412830205;Uniflor;05
4128401;412840105;Uraí;05
4128401;412840110;Cruzeiro do Norte;10
4128500;412850005;Wenceslau Braz;05
4128534;412853405;Ventania;05
4128534;412853410;Novo Barro Preto;10
4128559;412855905;Vera Cruz do Oeste;05
4128609;412860905;Verê;05
4128609;412860910;Presidente Kennedy;10
4128609;412860915;Sede Progresso;15
4128625;412862505;Alto Paraíso;05
4128633;412863305;Doutor Ulysses;05
4128658;412865805;Virmond;05
4128708;412870805;Vitorino;05
4128807;412880705;Xambrê;05
4128807;412880710;Casa Branca;10
4128807;412880715;Eliza;15
4200051;420005105;Abdon Batista;05
4200101;420010105;Abelardo Luz;05
4200200;420020005;Agrolândia;05
4200309;420030905;Agronômica;05
4200408;420040805;Água Doce;05
4200408;420040810;Herciliópolis;10
4200507;420050705;Águas de Chapecó;05
4200556;420055605;Águas Frias;05
4200606;420060605;Águas Mornas;05
4200705;420070505;Alfredo Wagner;05
4200705;420070510;Arnópolis;10
4200705;420070515;Catuíra;15
4200705;420070520;São Leonardo;20
4200754;420075405;Alto Bela Vista;05
4200804;420080405;Anchieta;05
4200903;420090305;Angelina;05
4200903;420090310;Barra Clara;10
4200903;420090315;Garcia;15
4201000;420100005;Anita Garibaldi;05
4201000;420100015;Lagoa da Estiva;15
4201109;420110905;Anitápolis;05
4201208;420120805;Antônio Carlos;05
4201257;420125705;Apiúna;05
4201273;420127305;Arabutã;05
4201273;420127310;Nova Estrela;10
4201307;420130705;Araquari;05
4201307;420130710;Itapocu;10
4201406;420140605;Araranguá;05
4201406;420140610;Hercílio Luz;10
4201406;420140615;Balneário Morro dos Conventos;15
4201406;420140625;Sanga da Toca;25
4201505;420150505;Armazém;05
4201604;420160405;Arroio Trinta;05
4201653;420165305;Arvoredo;05
4201703;420170305;Ascurra;05
4201802;420180205;Atalanta;05
4201901;420190105;Aurora;05
4201950;420195005;Balneário Arroio do Silva;05
4202008;420200805;Balneário Camboriú;05
4202057;420205705;Balneário Barra do Sul;05
4202073;420207305;Balneário Gaivota;05
4202081;420208105;Bandeirante;05
4202099;420209905;Barra Bonita;05
4202107;420210705;Barra Velha;05
4202131;420213105;Bela Vista do Toldo;05
4202156;420215605;Belmonte;05
4202206;420220605;Benedito Novo;05
4202206;420220613;Barra São João;13
4202206;420220615;Santa Maria;15
4202305;420230505;Biguaçu;05
4202305;420230510;Guaporanga;10
4202305;420230515;Sorocaba do Sul;15
4202404;420240405;Blumenau;05
4202404;420240410;Itoupava;10
4202404;420240415;Grande Garcia;15
4202438;420243805;Bocaina do Sul;05
4202453;420245305;Bombinhas;05
4202503;420250305;Bom Jardim da Serra;05
4202537;420253705;Bom Jesus;05
4202578;420257805;Bom Jesus do Oeste;05
4202602;420260205;Bom Retiro;05
4202602;420260210;Canoas;10
4202701;420270105;Botuverá;05
4202800;420280005;Braço do Norte;05
4202859;420285905;Braço do Trombudo;05
4202875;420287505;Brunópolis;05
4202875;420287510;Marombas;10
4202909;420290905;Brusque;05
4203006;420300605;Caçador;05
4203006;420300615;Taquara Verde;15
4203105;420310505;Caibi;05
4203154;420315405;Calmon;05
4203204;420320405;Camboriú;05
4203204;420320410;Monte Alegre;10
4203253;420325305;Capão Alto;05
4203303;420330305;Campo Alegre;05
4203303;420330310;Bateias de Baixo;10
4203303;420330315;Fragosos;15
4203402;420340205;Campo Belo do Sul;05
4203501;420350105;Campo Erê;05
4203600;420360005;Campos Novos;05
4203600;420360010;Bela Vista;10
4203600;420360015;Dal'Pai;15
4203600;420360017;Encruzilhada;17
4203600;420360020;Espinilho;20
4203600;420360023;Ibicuí;23
4203600;420360026;Leão;26
4203600;420360045;Guarani;45
4203709;420370905;Canelinha;05
4203808;420380805;Canoinhas;05
4203808;420380812;Campo da Água Verde;12
4203808;420380815;Felipe Schmidt;15
4203808;420380820;Marcílio Dias;20
4203808;420380825;Paula Pereira;25
4203808;420380830;Pinheiros;30
4203907;420390705;Capinzal;05
4203907;420390710;Alto Alegre;10
4203956;420395605;Capivari de Baixo;05
4204004;420400405;Catanduvas;05
4204103;420410305;Caxambu do Sul;05
4204152;420415205;Celso Ramos;05
4204178;420417805;Cerro Negro;05
4204194;420419405;Chapadão do Lageado;05
4204202;420420205;Chapecó;05
4204202;420420210;Alto da Serra;10
4204202;420420220;Figueira;20
4204202;420420225;Gôio-En;25
4204202;420420240;Marechal Bormann;40
4204251;420425105;Cocal do Sul;05
4204301;420430105;Concórdia;05
4204301;420430115;Engenho Velho;15
4204301;420430120;Planalto;20
4204301;420430125;Presidente Kennedy;25
4204301;420430135;Santo Antônio;35
4204301;420430140;Tamanduá;40
4204350;420435005;Cordilheira Alta;05
4204350;420435010;Fernando Machado;10
4204400;420440005;Coronel Freitas;05
4204459;420445905;Coronel Martins;05
4204509;420450905;Corupá;05
4204558;420455805;Correia Pinto;05
4204608;420460805;Criciúma;05
4204608;420460815;Rio Maina;15
4204707;420470705;Cunha Porã;05
4204756;420475605;Cunhataí;05
4204806;420480605;Curitibanos;05
4204806;420480613;Marombas Bossardi;13
4204806;420480617;Santa Cruz do Pery;17
4204905;420490505;Descanso;05
4204905;420490515;Itajubá;15
4205001;420500105;Dionísio Cerqueira;05
4205001;420500107;Idamar;07
4205001;420500109;Jorge Lacerda;09
4205001;420500110;São Pedro Tobias;10
4205100;420510005;Dona Emma;05
4205159;420515905;Doutor Pedrinho;05
4205175;420517505;Entre Rios;05
4205191;420519105;Ermo;05
4205209;420520905;Erval Velho;05
4205209;420520910;Barra Fria;10
4205308;420530805;Faxinal dos Guedes;05
4205308;420530810;Barra Grande;10
4205357;420535705;Flor do Sertão;05
4205407;420540705;Florianópolis;05
4205407;420540708;Barra da Lagoa;08
4205407;420540710;Cachoeira do Bom Jesus;10
4205407;420540712;Campeche;12
4205407;420540715;Canasvieiras;15
4205407;420540720;Ingleses;20
4205407;420540725;Lagoa da Conceição;25
4205407;420540730;Pântano do Sul;30
4205407;420540735;Ratones;35
4205407;420540740;Ribeirão da Ilha;40
4205407;420540745;Santo Antônio de Lisboa;45
4205407;420540750;Rio Vermelho;50
4205407;420540751;Trindade;51
4205407;420540752;Saco Grande;52
4205407;420540753;Saco dos Limões;53
4205407;420540754;Estreito;54
4205407;420540755;Coqueiros;55
4205407;420540756;Tapera da Base;56
4205431;420543105;Formosa do Sul;05
4205456;420545605;Forquilhinha;05
4205506;420550605;Fraiburgo;05
4205555;420555505;Frei Rogério;05
4205555;420555510;Núcleo Tritícola;10
4205605;420560505;Galvão;05
4205704;420570405;Garopaba;05
4205803;420580305;Garuva;05
4205902;420590205;Gaspar;05
4206009;420600905;Governador Celso Ramos;05
4206108;420610805;Grão-Pará;05
4206108;420610810;Aiurê;10
4206108;420610815;Invernada;15
4206207;420620705;Gravatal;05
4206306;420630605;Guabiruba;05
4206405;420640505;Guaraciaba;05
4206405;420640520;Ouro Verde;20
4206504;420650405;Guaramirim;05
4206603;420660305;Guarujá do Sul;05
4206652;420665205;Guatambú;05
4206652;420665210;Fazenda Zandavalli;10
4206702;420670205;Herval d'Oeste;05
4206751;420675105;Ibiam;05
4206801;420680105;Ibicaré;05
4206900;420690005;Ibirama;05
4206900;420690010;Dalbérgia;10
4207007;420700705;Içara;05
4207106;420710605;Ilhota;05
4207205;420720505;Imaruí;05
4207205;420720510;Rio d'Una;10
4207304;420730405;Imbituba;05
4207304;420730410;Mirim;10
4207304;420730415;Vila Nova;15
4207403;420740305;Imbuia;05
4207502;420750205;Indaial;05
4207577;420757705;Iomerê;05
4207601;420760105;Ipira;05
4207650;420765005;Iporã do Oeste;05
4207684;420768405;Ipuaçu;05
4207700;420770005;Ipumirim;05
4207759;420775905;Iraceminha;05
4207759;420775920;São José do Laranjal;20
4207809;420780905;Irani;05
4207858;420785805;Irati;05
4207908;420790805;Irineópolis;05
4207908;420790810;Poço Preto;10
4208005;420800505;Itá;05
4208104;420810405;Itaiópolis;05
4208104;420810410;Iraputã;10
4208104;420810415;Itaió;15
4208104;420810418;Moema;18
4208203;420820305;Itajaí;05
4208302;420830205;Itapema;05
4208401;420840105;Itapiranga;05
4208450;420845005;Itapoá;05
4208500;420850005;Ituporanga;05
4208500;420850010;Rio Bonito;10
4208609;420860905;Jaborá;05
4208708;420870805;Jacinto Machado;05
4208807;420880705;Jaguaruna;05
4208906;420890605;Jaraguá do Sul;05
4208955;420895505;Jardinópolis;05
4209003;420900305;Joaçaba;05
4209003;420900315;Nova Petrópolis;15
4209003;420900325;Santa Helena;25
4209102;420910205;Joinville;05
4209102;420910210;Pirabeiraba;10
4209151;420915105;José Boiteux;05
4209177;420917705;Jupiá;05
4209201;420920105;Lacerdópolis;05
4209201;420920110;São Roque;10
4209300;420930005;Lages;05
4209300;420930025;Índios;25
4209300;420930045;Santa Teresinha do Salto;45
4209409;420940905;Laguna;05
4209409;420940915;Ribeirão Pequeno;15
4209458;420945805;Lajeado Grande;05
4209508;420950805;Laurentino;05
4209607;420960705;Lauro Müller;05
4209607;420960710;Barro Branco;10
4209607;420960715;Guatá;15
4209706;420970605;Lebon Régis;05
4209706;420970610;São Sebastião do Sul;10
4209805;420980505;Leoberto Leal;05
4209854;420985405;Lindóia do Sul;05
4209904;420990405;Lontras;05
4210001;421000105;Luiz Alves;05
4210035;421003505;Luzerna;05
4210050;421005005;Macieira;05
4210100;421010005;Mafra;05
4210100;421010010;Bela Vista do Sul;10
4210100;421010015;Rio Preto do Sul;15
4210209;421020905;Major Gercino;05
4210209;421020910;Boiteuxburgo;10
4210209;421020915;Pinheiral;15
4210308;421030805;Major Vieira;05
4210407;421040705;Maracajá;05
4210506;421050605;Maravilha;05
4210555;421055505;Marema;05
4210605;421060505;Massaranduba;05
4210704;421070405;Matos Costa;05
4210803;421080305;Meleiro;05
4210803;421080315;Sapiranga;15
4210852;421085205;Mirim Doce;05
4210902;421090205;Modelo;05
4211009;421100905;Mondaí;05
4211058;421105805;Monte Carlo;05
4211108;421110805;Monte Castelo;05
4211108;421110820;Residência Fuck;20
4211207;421120705;Morro da Fumaça;05
4211207;421120710;Estação Cocal;10
4211256;421125605;Morro Grande;05
4211306;421130605;Navegantes;05
4211405;421140505;Nova Erechim;05
4211454;421145405;Nova Itaberaba;05
4211504;421150405;Nova Trento;05
4211504;421150410;Aguti;10
4211504;421150415;Claraíba;15
4211603;421160305;Nova Veneza;05
4211603;421160307;Nossa Senhora do Caravagio;07
4211603;421160310;São Bento Baixo;10
4211652;421165205;Novo Horizonte;05
4211702;421170205;Orleans;05
4211702;421170210;Pindotiba;10
4211702;421170215;Rio das Furnas;15
4211702;421170220;Barracão;20
4211702;421170225;Brusque do Sul;25
4211702;421170230;Rio Pinheiros;30
4211751;421175105;Otacílio Costa;05
4211801;421180105;Ouro;05
4211801;421180115;Santa Lúcia;15
4211850;421185005;Ouro Verde;05
4211876;421187605;Paial;05
4211892;421189205;Painel;05
4211900;421190005;Palhoça;05
4211900;421190010;Enseada de Brito;10
4212007;421200705;Palma Sola;05
4212007;421200710;Cerro Azul;10
4212007;421200720;Rene Damo;20
4212056;421205605;Palmeira;05
4212106;421210605;Palmitos;05
4212106;421210610;Diamantina;10
4212106;421210620;Oldemburg;20
4212106;421210625;Santa Lúcia;25
4212205;421220505;Papanduva;05
4212205;421220510;Nova Cultura;10
4212239;421223905;Paraíso;05
4212239;421223910;Grápia;10
4212254;421225405;Passo de Torres;05
4212254;421225410;Balneário Rosa do Mar;10
4212270;421227005;Passos Maia;05
4212304;421230405;Paulo Lopes;05
4212403;421240305;Pedras Grandes;05
4212403;421240310;Azambuja;10
4212502;421250205;Penha;05
4212601;421260105;Peritiba;05
4212650;421265005;Pescaria Brava;05
4212700;421270005;Petrolândia;05
4212700;421270010;Rio Antinha;10
4212809;421280905;Balneário Piçarras;05
4212908;421290805;Pinhalzinho;05
4212908;421290815;Machado;15
4213005;421300505;Pinheiro Preto;05
4213104;421310405;Piratuba;05
4213104;421310410;Uruguai;10
4213153;421315305;Planalto Alegre;05
4213203;421320305;Pomerode;05
4213302;421330205;Ponte Alta;05
4213351;421335105;Ponte Alta do Norte;05
4213401;421340105;Ponte Serrada;05
4213401;421340108;Baía Alta;08
4213500;421350005;Porto Belo;05
4213609;421360905;Porto União;05
4213609;421360910;Santa Cruz do Timbó;10
4213609;421360920;São Miguel da Serra;20
4213708;421370805;Pouso Redondo;05
4213708;421370810;Aterrado Torto;10
4213807;421380705;Praia Grande;05
4213807;421380710;Cachoeira de Fátima;10
4213906;421390605;Presidente Castello Branco;05
4214003;421400305;Presidente Getúlio;05
4214003;421400310;Mirador;10
4214102;421410205;Presidente Nereu;05
4214151;421415105;Princesa;05
4214201;421420105;Quilombo;05
4214300;421430005;Rancho Queimado;05
4214300;421430010;Taquaras;10
4214409;421440905;Rio das Antas;05
4214409;421440910;Ipoméia;10
4214508;421450805;Rio do Campo;05
4214607;421460705;Rio do Oeste;05
4214706;421470605;Rio dos Cedros;05
4214706;421470610;Cedro Alto;10
4214805;421480505;Rio do Sul;05
4214904;421490405;Rio Fortuna;05
4215000;421500005;Rio Negrinho;05
4215000;421500030;Vila de Volta Grande;30
4215059;421505905;Rio Rufino;05
4215075;421507505;Riqueza;05
4215109;421510905;Rodeio;05
4215208;421520805;Romelândia;05
4215307;421530705;Salete;05
4215356;421535605;Saltinho;05
4215406;421540605;Salto Veloso;05
4215455;421545505;Sangão;05
4215455;421545515;Morro Grande;15
4215505;421550505;Santa Cecília;05
4215554;421555405;Santa Helena;05
4215604;421560405;Santa Rosa de Lima;05
4215653;421565305;Santa Rosa do Sul;05
4215679;421567905;Santa Terezinha;05
4215679;421567915;Craveiro;15
4215679;421567925;Rio da Anta;25
4215687;421568705;Santa Terezinha do Progresso;05
4215695;421569505;Santiago do Sul;05
4215703;421570305;Santo Amaro da Imperatriz;05
4215752;421575205;São Bernardino;05
4215802;421580205;São Bento do Sul;05
4215901;421590105;São Bonifácio;05
4216008;421600805;São Carlos;05
4216057;421605705;São Cristóvão do Sul;05
4216107;421610705;São Domingos;05
4216107;421610715;Maratá;15
4216107;421610730;Vila Milani;30
4216206;421620605;São Francisco do Sul;05
4216206;421620610;Saí;10
4216255;421625505;São João do Oeste;05
4216305;421630505;São João Batista;05
4216305;421630510;Tijipió;10
4216354;421635405;São João do Itaperiú;05
4216404;421640405;São João do Sul;05
4216404;421640415;Vila Conceição;15
4216404;421640420;Vila Santa Catarina;20
4216503;421650305;São Joaquim;05
4216503;421650310;Pericó;10
4216503;421650313;Santa Izabel;13
4216503;421650315;São Sebastião do Arvoredo;15
4216602;421660205;São José;05
4216602;421660210;Barreiros;10
4216602;421660213;Centro Histórico de São José;13
4216701;421670105;São José do Cedro;05
4216701;421670110;Mariflor;10
4216701;421670112;Padre Reus;12
4216800;421680005;São José do Cerrito;05
4216800;421680010;Salto dos Marianos;10
4216909;421690905;São Lourenço do Oeste;05
4216909;421690910;Frederico Wastner;10
4216909;421690920;Presidente Juscelino;20
4216909;421690929;São Roque;29
4217006;421700605;São Ludgero;05
4217105;421710505;São Martinho;05
4217105;421710510;Vargem do Cedro;10
4217154;421715405;São Miguel da Boa Vista;05
4217204;421720405;São Miguel do Oeste;05
4217253;421725305;São Pedro de Alcântara;05
4217303;421730305;Saudades;05
4217303;421730310;Juvêncio;10
4217402;421740205;Schroeder;05
4217501;421750105;Seara;05
4217501;421750115;Caraíba;15
4217501;421750120;Nova Teutônia;20
4217550;421755005;Serra Alta;05
4217600;421760005;Siderópolis;05
4217709;421770905;Sombrio;05
4217709;421770909;Boa Esperança;09
4217709;421770915;Nova Guarita;15
4217758;421775805;Sul Brasil;05
4217808;421780805;Taió;05
4217808;421780815;Passo Manso;15
4217907;421790705;Tangará;05
4217907;421790715;Irakitan;15
4217907;421790720;Marari;20
4217956;421795605;Tigrinhos;05
4218004;421800405;Tijucas;05
4218103;421810305;Timbé do Sul;05
4218202;421820205;Timbó;05
4218251;421825105;Timbó Grande;05
4218301;421830105;Três Barras;05
4218301;421830110;São Cristóvão;10
4218350;421835005;Treviso;05
4218400;421840005;Treze de Maio;05
4218400;421840010;São Gabriel;10
4218509;421850905;Treze Tílias;05
4218608;421860805;Trombudo Central;05
4218707;421870705;Tubarão;05
4218756;421875605;Tunápolis;05
4218806;421880605;Turvo;05
4218806;421880620;Morro Chato;20
4218855;421885505;União do Oeste;05
4218905;421890505;Urubici;05
4218905;421890510;Águas Brancas;10
4218905;421890520;Santa Teresinha;20
4218954;421895405;Urupema;05
4219002;421900205;Urussanga;05
4219101;421910105;Vargeão;05
4219150;421915005;Vargem;05
4219176;421917605;Vargem Bonita;05
4219200;421920005;Vidal Ramos;05
4219309;421930905;Videira;05
4219309;421930910;Anta Gorda;10
4219309;421930925;Lourdes;25
4219358;421935805;Vitor Meireles;05
4219358;421935810;Barra da Prata;10
4219408;421940805;Witmarsum;05
4219507;421950705;Xanxerê;05
4219507;421950715;Cambuinzal;15
4219606;421960605;Xavantina;05
4219606;421960610;Linha das Palmeiras;10
4219705;421970505;Xaxim;05
4219705;421970511;Anita Garibaldi;11
4219705;421970516;Diadema;16
4219853;421985305;Zortéa;05
4220000;422000005;Balneário Rincão;05
4300034;430003405;Aceguá;05
4300034;430003415;Colônia Nova;15
4300034;430003425;Minuano;25
4300034;430003435;Rio Negro;35
4300059;430005905;Água Santa;05
4300059;430005915;Engenho Grande;15
4300059;430005925;Santo Antônio dos Pinheirinhos;25
4300059;430005928;São Caetano;28
4300109;430010905;Agudo;05
4300208;430020805;Ajuricaba;05
4300208;430020815;Medianeira;15
4300307;430030705;Alecrim;05
4300406;430040605;Alegrete;05
4300406;430040610;Passo Novo;10
4300455;430045505;Alegria;05
4300455;430045510;Espírito Santo;10
4300471;430047105;Almirante Tamandaré do Sul;05
4300471;430047115;Linha Vitória;15
4300471;430047130;Rincão do Segredo;30
4300505;430050505;Alpestre;05
4300505;430050510;Farinhas;10
4300505;430050515;Sertãozinho;15
4300505;430050520;Volta Grande;20
4300554;430055405;Alto Alegre;05
4300554;430055410;Linha Bonita;10
4300554;430055420;Santa Lúcia;20
4300554;430055425;São José;25
4300554;430055430;Treze de Maio;30
4300570;430057005;Alto Feliz;05
4300604;430060405;Alvorada;05
4300604;430060410;Estância Grande;10
4300638;430063805;Amaral Ferrador;05
4300646;430064605;Ametista do Sul;05
4300646;430064625;São Valentin da Gruta;25
4300661;430066105;André da Rocha;05
4300703;430070305;Anta Gorda;05
4300703;430070310;Itapuca;10
4300802;430080205;Antônio Prado;05
4300802;430080207;Linha 21 de Abril;07
4300802;430080230;Santana;30
4300851;430085105;Arambaré;05
4300851;430085120;Santa Rita do Sul;20
4300877;430087705;Araricá;05
4300901;430090105;Aratiba;05
4300901;430090115;Dourado;15
4300901;430090118;Pio X;18
4300901;430090120;Rio Azul;20
4300901;430090125;Três Barras;25
4300901;430090130;Volta Fechada;30
4301008;430100805;Arroio do Meio;05
4301008;430100816;Forqueta;16
4301008;430100818;Palmas;18
4301008;430100830;Vale do Arroio Grande;30
4301057;430105705;Arroio do Sal;05
4301073;430107305;Arroio do Padre;05
4301107;430110705;Arroio dos Ratos;05
4301206;430120605;Arroio do Tigre;05
4301206;430120610;Coloninha;10
4301206;430120618;Linha Ocidental;18
4301206;430120625;Vila Progresso;25
4301206;430120635;Sítio Alto;35
4301206;430120640;Taboãozinho;40
4301206;430120645;Taquaral;45
4301305;430130505;Arroio Grande;05
4301305;430130510;Mauá;10
4301305;430130515;Pedreiras;15
4301305;430130520;Santa Izabel do Sul;20
4301404;430140405;Arvorezinha;05
4301404;430140420;Pinhal Queimado;20
4301503;430150305;Augusto Pestana;05
4301503;430150310;Rosário;10
4301552;430155205;Áurea;05
4301602;430160205;Bagé;05
4301602;430160217;Joca Tavares;17
4301602;430160220;José Otávio;20
4301602;430160221;Palmas;21
4301602;430160222;Piraí;22
4301636;430163605;Balneário Pinhal;05
4301636;430163610;Magistério;10
4301636;430163615;Túnel Verde;15
4301651;430165105;Barão;05
4301651;430165110;Arroio Canoas;10
4301651;430165125;Francesa Alta;25
4301651;430165127;Francesa Baixa;27
4301651;430165130;General Neto;30
4301701;430170105;Barão de Cotegipe;05
4301750;430175005;Barão do Triunfo;05
4301800;430180005;Barracão;05
4301800;430180010;Espigão Alto;10
4301859;430185905;Barra do Guarita;05
4301875;430187505;Barra do Quaraí;05
4301875;430187515;Francisco Borges;15
4301875;430187518;Guterrez;18
4301875;430187525;Passo da Cruz;25
4301909;430190905;Barra do Ribeiro;05
4301909;430190910;Douradilho;10
4301925;430192505;Barra do Rio Azul;05
4301958;430195805;Barra Funda;05
4302006;430200605;Barros Cassal;05
4302055;430205505;Benjamin Constant do Sul;05
4302105;430210505;Bento Gonçalves;05
4302105;430210507;São Pedro;07
4302105;430210510;Faria Lemos;10
4302105;430210530;Tuiuty;30
4302105;430210540;Vale dos Vinhedos;40
4302154;430215405;Boa Vista das Missões;05
4302154;430215430;São João;30
4302204;430220405;Boa Vista do Buricá;05
4302220;430222005;Boa Vista do Cadeado;05
4302220;430222015;Cadeado;15
4302220;430222020;Capela;20
4302220;430222025;Faxinal;25
4302220;430222030;Formigueiro;30
4302220;430222040;Ponte Queimada;40
4302220;430222045;Rincão do Tigre;45
4302238;430223805;Boa Vista do Incra;05
4302253;430225305;Boa Vista do Sul;05
4302303;430230305;Bom Jesus;05
4302303;430230308;Capão do Tigre;08
4302303;430230311;Capela São Francisco;11
4302303;430230313;Casa Branca;13
4302303;430230315;Itaimbezinho;15
4302303;430230320;Santo Inácio;20
4302352;430235205;Bom Princípio;05
4302378;430237805;Bom Progresso;05
4302402;430240205;Bom Retiro do Sul;05
4302402;430240215;Pinhal;15
4302451;430245105;Boqueirão do Leão;05
4302501;430250105;Bossoroca;05
4302501;430250107;Esquina Piratini;07
4302501;430250110;Ivaí;10
4302501;430250115;Timbaúva;15
4302584;430258405;Bozano;05
4302584;430258425;Salto;25
4302600;430260005;Braga;05
4302600;430260010;Pedro Gárcia;10
4302659;430265905;Brochier;05
4302659;430265920;Linha Pinheiro Machado;20
4302709;430270905;Butiá;05
